Per Tar Summary:
2407_072: .gz = 0, .pdf = 0
2305_005: .gz = 3, .pdf = 3
2203_099: .gz = 0, .pdf = 0
2302_014: .gz = 0, .pdf = 0
1912_042: .gz = 0, .pdf = 0
2301_023: .gz = 0, .pdf = 0
1705_021: .gz = 0, .pdf = 0
2408_064: .gz = 0, .pdf = 0
2310_085: .gz = 0, .pdf = 0
2408_079: .gz = 0, .pdf = 0
2212_027: .gz = 0, .pdf = 0
1808_022: .gz = 0, .pdf = 0
2401_098: .gz = 0, .pdf = 0
2004_043: .gz = 281, .pdf = 281
2208_078: .gz = 0, .pdf = 0
2410_161: .gz = 0, .pdf = 0
1301_007: .gz = 87, .pdf = 87
1612_008: .gz = 87, .pdf = 87
2104_001: .gz = 126, .pdf = 126
2207_072: .gz = 0, .pdf = 0
9409_001: .gz = 872, .pdf = 872
2409_070: .gz = 0, .pdf = 0
2405_051: .gz = 0, .pdf = 0
1104_007: .gz = 0, .pdf = 0
2007_015: .gz = 246, .pdf = 246
2212_047: .gz = 0, .pdf = 0
2003_021: .gz = 126, .pdf = 126
2210_081: .gz = 0, .pdf = 0
2308_074: .gz = 0, .pdf = 0
1806_004: .gz = 226, .pdf = 226
1708_022: .gz = 0, .pdf = 0
2409_058: .gz = 0, .pdf = 0
1504_010: .gz = 0, .pdf = 0
2402_099: .gz = 0, .pdf = 0
2010_022: .gz = 0, .pdf = 0
1906_035: .gz = 0, .pdf = 0
2407_003: .gz = 76, .pdf = 76
2203_004: .gz = 69, .pdf = 69
0608_002: .gz = 607, .pdf = 607
2112_055: .gz = 0, .pdf = 0
2112_048: .gz = 0, .pdf = 0
2209_045: .gz = 0, .pdf = 0
2212_078: .gz = 0, .pdf = 0
2407_018: .gz = 0, .pdf = 0
2303_044: .gz = 0, .pdf = 0
2208_074: .gz = 0, .pdf = 0
1902_009: .gz = 201, .pdf = 201
2202_033: .gz = 0, .pdf = 0
2210_072: .gz = 0, .pdf = 0
2109_025: .gz = 0, .pdf = 0
2105_040: .gz = 0, .pdf = 0
1807_024: .gz = 0, .pdf = 0
2407_069: .gz = 0, .pdf = 0
2409_059: .gz = 0, .pdf = 0
2101_039: .gz = 0, .pdf = 0
2001_003: .gz = 263, .pdf = 263
2302_043: .gz = 0, .pdf = 0
2402_004: .gz = 36, .pdf = 36
0908_001: .gz = 848, .pdf = 848
2206_035: .gz = 0, .pdf = 0
2212_074: .gz = 0, .pdf = 0
2304_088: .gz = 0, .pdf = 0
2409_135: .gz = 0, .pdf = 0
2403_064: .gz = 0, .pdf = 0
2403_079: .gz = 0, .pdf = 0
2211_057: .gz = 0, .pdf = 0
2103_041: .gz = 0, .pdf = 0
1511_021: .gz = 0, .pdf = 0
2409_060: .gz = 0, .pdf = 0
1606_002: .gz = 327, .pdf = 327
2210_003: .gz = 22, .pdf = 22
2112_045: .gz = 0, .pdf = 0
2401_015: .gz = 0, .pdf = 0
2202_028: .gz = 0, .pdf = 0
0902_003: .gz = 28, .pdf = 28
2411_133: .gz = 0, .pdf = 0
2306_101: .gz = 0, .pdf = 0
1901_012: .gz = 136, .pdf = 136
2002_004: .gz = 310, .pdf = 310
2410_063: .gz = 0, .pdf = 0
9901_001: .gz = 1831, .pdf = 1831
2009_062: .gz = 0, .pdf = 0
1904_012: .gz = 223, .pdf = 223
2402_081: .gz = 0, .pdf = 0
2012_021: .gz = 0, .pdf = 0
2308_044: .gz = 0, .pdf = 0
2210_018: .gz = 0, .pdf = 0
2305_085: .gz = 0, .pdf = 0
2203_072: .gz = 0, .pdf = 0
2301_004: .gz = 36, .pdf = 36
2006_037: .gz = 196, .pdf = 196
1908_006: .gz = 224, .pdf = 224
1910_006: .gz = 248, .pdf = 248
2008_001: .gz = 147, .pdf = 147
2409_100: .gz = 0, .pdf = 0
2112_011: .gz = 0, .pdf = 0
2111_016: .gz = 0, .pdf = 0
2404_132: .gz = 0, .pdf = 0
2210_069: .gz = 0, .pdf = 0
2106_015: .gz = 0, .pdf = 0
1812_030: .gz = 0, .pdf = 0
2312_041: .gz = 0, .pdf = 0
1707_017: .gz = 0, .pdf = 0
1410_009: .gz = 0, .pdf = 0
1508_014: .gz = 0, .pdf = 0
1809_024: .gz = 0, .pdf = 0
2407_118: .gz = 0, .pdf = 0
1607_004: .gz = 293, .pdf = 293
2303_061: .gz = 0, .pdf = 0
2311_035: .gz = 0, .pdf = 0
1409_015: .gz = 0, .pdf = 0
1912_006: .gz = 249, .pdf = 249
1408_007: .gz = 0, .pdf = 0
2101_027: .gz = 0, .pdf = 0
2305_093: .gz = 0, .pdf = 0
2402_072: .gz = 0, .pdf = 0
2211_088: .gz = 0, .pdf = 0
1207_008: .gz = 332, .pdf = 332
1702_011: .gz = 0, .pdf = 0
1901_030: .gz = 0, .pdf = 0
1210_009: .gz = 0, .pdf = 0
2101_047: .gz = 0, .pdf = 0
1904_030: .gz = 0, .pdf = 0
2104_064: .gz = 0, .pdf = 0
2010_063: .gz = 0, .pdf = 0
2408_037: .gz = 0, .pdf = 0
2407_146: .gz = 0, .pdf = 0
2209_070: .gz = 0, .pdf = 0
2411_088: .gz = 0, .pdf = 0
2102_014: .gz = 0, .pdf = 0
1907_002: .gz = 311, .pdf = 311
2201_054: .gz = 0, .pdf = 0
2209_058: .gz = 0, .pdf = 0
2212_044: .gz = 0, .pdf = 0
2407_129: .gz = 0, .pdf = 0
2109_014: .gz = 0, .pdf = 0
2301_072: .gz = 0, .pdf = 0
2405_063: .gz = 0, .pdf = 0
2306_031: .gz = 0, .pdf = 0
2410_019: .gz = 0, .pdf = 0
2307_064: .gz = 0, .pdf = 0
2307_079: .gz = 0, .pdf = 0
0509_002: .gz = 812, .pdf = 812
2309_088: .gz = 0, .pdf = 0
1810_024: .gz = 0, .pdf = 0
2309_015: .gz = 0, .pdf = 0
2105_021: .gz = 0, .pdf = 0
1804_011: .gz = 19, .pdf = 19
2401_031: .gz = 0, .pdf = 0
1808_019: .gz = 0, .pdf = 0
1803_008: .gz = 99, .pdf = 99
1304_010: .gz = 0, .pdf = 0
1403_003: .gz = 273, .pdf = 273
2408_014: .gz = 0, .pdf = 0
1902_027: .gz = 0, .pdf = 0
2306_013: .gz = 0, .pdf = 0
2301_003: .gz = 115, .pdf = 115
1609_001: .gz = 336, .pdf = 336
1009_005: .gz = 243, .pdf = 243
2303_005: .gz = 17, .pdf = 17
1701_008: .gz = 43, .pdf = 43
2111_030: .gz = 0, .pdf = 0
1706_006: .gz = 206, .pdf = 206
2301_018: .gz = 0, .pdf = 0
2011_008: .gz = 0, .pdf = 0
2102_043: .gz = 0, .pdf = 0
2411_111: .gz = 0, .pdf = 0
2010_019: .gz = 0, .pdf = 0
2111_022: .gz = 0, .pdf = 0
2209_060: .gz = 0, .pdf = 0
1608_014: .gz = 0, .pdf = 0
1303_007: .gz = 0, .pdf = 0
1709_020: .gz = 0, .pdf = 0
1201_001: .gz = 631, .pdf = 631
2403_037: .gz = 0, .pdf = 0
2407_098: .gz = 0, .pdf = 0
2105_004: .gz = 82, .pdf = 82
1711_010: .gz = 49, .pdf = 49
2301_069: .gz = 0, .pdf = 0
2209_029: .gz = 0, .pdf = 0
1905_009: .gz = 165, .pdf = 165
2109_043: .gz = 0, .pdf = 0
2211_090: .gz = 0, .pdf = 0
2005_008: .gz = 257, .pdf = 257
1709_007: .gz = 172, .pdf = 172
2108_009: .gz = 0, .pdf = 0
2008_064: .gz = 0, .pdf = 0
2112_059: .gz = 0, .pdf = 0
1811_004: .gz = 262, .pdf = 262
1703_022: .gz = 0, .pdf = 0
2211_087: .gz = 0, .pdf = 0
2405_019: .gz = 0, .pdf = 0
2004_002: .gz = 284, .pdf = 284
1412_005: .gz = 166, .pdf = 166
2009_031: .gz = 0, .pdf = 0
2108_052: .gz = 0, .pdf = 0
2004_050: .gz = 260, .pdf = 260
1709_026: .gz = 0, .pdf = 0
1501_007: .gz = 18, .pdf = 18
2312_097: .gz = 0, .pdf = 0
2308_066: .gz = 0, .pdf = 0
2402_118: .gz = 0, .pdf = 0
1909_034: .gz = 145, .pdf = 145
1005_005: .gz = 46, .pdf = 46
2407_062: .gz = 0, .pdf = 0
2007_049: .gz = 0, .pdf = 0
1612_012: .gz = 0, .pdf = 0
2408_043: .gz = 0, .pdf = 0
2410_033: .gz = 0, .pdf = 0
1710_009: .gz = 175, .pdf = 175
2308_005: .gz = 10, .pdf = 10
2112_060: .gz = 0, .pdf = 0
1909_020: .gz = 251, .pdf = 251
2304_080: .gz = 0, .pdf = 0
1907_042: .gz = 0, .pdf = 0
2009_013: .gz = 0, .pdf = 0
2204_001: .gz = 115, .pdf = 115
2201_002: .gz = 127, .pdf = 127
2208_066: .gz = 0, .pdf = 0
2210_098: .gz = 0, .pdf = 0
2306_107: .gz = 0, .pdf = 0
2112_065: .gz = 0, .pdf = 0
2101_044: .gz = 0, .pdf = 0
1909_007: .gz = 218, .pdf = 218
9712_001: .gz = 1939, .pdf = 1939
2104_037: .gz = 0, .pdf = 0
2201_050: .gz = 0, .pdf = 0
1405_008: .gz = 0, .pdf = 0
2404_088: .gz = 0, .pdf = 0
1805_002: .gz = 243, .pdf = 243
2404_015: .gz = 0, .pdf = 0
2406_071: .gz = 0, .pdf = 0
1211_005: .gz = 165, .pdf = 165
1906_009: .gz = 188, .pdf = 188
2209_051: .gz = 0, .pdf = 0
1909_026: .gz = 186, .pdf = 186
2311_071: .gz = 0, .pdf = 0
2401_107: .gz = 0, .pdf = 0
1509_017: .gz = 0, .pdf = 0
1009_003: .gz = 477, .pdf = 477
2111_073: .gz = 0, .pdf = 0
1103_005: .gz = 0, .pdf = 0
2303_003: .gz = 76, .pdf = 76
1603_005: .gz = 82, .pdf = 82
2302_002: .gz = 42, .pdf = 42
1808_010: .gz = 150, .pdf = 150
2407_139: .gz = 0, .pdf = 0
1905_039: .gz = 0, .pdf = 0
2410_076: .gz = 0, .pdf = 0
2010_033: .gz = 0, .pdf = 0
2408_117: .gz = 0, .pdf = 0
1707_012: .gz = 0, .pdf = 0
1202_005: .gz = 67, .pdf = 67
1401_003: .gz = 345, .pdf = 345
2303_085: .gz = 0, .pdf = 0
2212_066: .gz = 0, .pdf = 0
2108_039: .gz = 0, .pdf = 0
2305_062: .gz = 0, .pdf = 0
2307_037: .gz = 0, .pdf = 0
0308_001: .gz = 1363, .pdf = 1363
0805_002: .gz = 591, .pdf = 591
1808_028: .gz = 0, .pdf = 0
2410_114: .gz = 0, .pdf = 0
1004_005: .gz = 0, .pdf = 0
2211_080: .gz = 0, .pdf = 0
1602_011: .gz = 0, .pdf = 0
1708_010: .gz = 4, .pdf = 4
2212_005: .gz = 0, .pdf = 0
2207_015: .gz = 0, .pdf = 0
2304_049: .gz = 0, .pdf = 0
1601_001: .gz = 421, .pdf = 421
2407_101: .gz = 0, .pdf = 0
2006_054: .gz = 161, .pdf = 161
2104_014: .gz = 0, .pdf = 0
2405_033: .gz = 0, .pdf = 0
2411_080: .gz = 0, .pdf = 0
1606_006: .gz = 321, .pdf = 321
2209_022: .gz = 0, .pdf = 0
1402_002: .gz = 406, .pdf = 406
2310_037: .gz = 0, .pdf = 0
2303_093: .gz = 0, .pdf = 0
2005_036: .gz = 165, .pdf = 165
1411_015: .gz = 0, .pdf = 0
1704_017: .gz = 0, .pdf = 0
0711_002: .gz = 365, .pdf = 365
2206_057: .gz = 0, .pdf = 0
2103_009: .gz = 0, .pdf = 0
2010_028: .gz = 0, .pdf = 0
2306_055: .gz = 0, .pdf = 0
2306_048: .gz = 0, .pdf = 0
2007_034: .gz = 132, .pdf = 132
2107_009: .gz = 0, .pdf = 0
2205_015: .gz = 0, .pdf = 0
2404_111: .gz = 0, .pdf = 0
2402_098: .gz = 0, .pdf = 0
2103_052: .gz = 0, .pdf = 0
2004_042: .gz = 231, .pdf = 231
2007_020: .gz = 237, .pdf = 237
2107_052: .gz = 0, .pdf = 0
2308_085: .gz = 0, .pdf = 0
2405_028: .gz = 0, .pdf = 0
2008_037: .gz = 0, .pdf = 0
1905_027: .gz = 0, .pdf = 0
0512_001: .gz = 1078, .pdf = 1078
2007_007: .gz = 205, .pdf = 205
2211_049: .gz = 0, .pdf = 0
2312_009: .gz = 0, .pdf = 0
2405_076: .gz = 0, .pdf = 0
2108_027: .gz = 0, .pdf = 0
1911_008: .gz = 239, .pdf = 239
1709_016: .gz = 0, .pdf = 0
1310_007: .gz = 0, .pdf = 0
2406_057: .gz = 0, .pdf = 0
1207_001: .gz = 628, .pdf = 628
2410_021: .gz = 0, .pdf = 0
2403_117: .gz = 0, .pdf = 0
2401_092: .gz = 0, .pdf = 0
1908_023: .gz = 316, .pdf = 316
2312_052: .gz = 0, .pdf = 0
1910_023: .gz = 175, .pdf = 175
2405_114: .gz = 0, .pdf = 0
2411_049: .gz = 0, .pdf = 0
2311_057: .gz = 0, .pdf = 0
2007_026: .gz = 178, .pdf = 178
1907_006: .gz = 205, .pdf = 205
2007_017: .gz = 214, .pdf = 214
1603_003: .gz = 214, .pdf = 214
1101_007: .gz = 0, .pdf = 0
1806_015: .gz = 56, .pdf = 56
2201_042: .gz = 0, .pdf = 0
2005_032: .gz = 175, .pdf = 175
2104_043: .gz = 0, .pdf = 0
2306_045: .gz = 0, .pdf = 0
1712_022: .gz = 0, .pdf = 0
2408_096: .gz = 0, .pdf = 0
0801_001: .gz = 1033, .pdf = 1033
2407_031: .gz = 0, .pdf = 0
1603_018: .gz = 0, .pdf = 0
2204_064: .gz = 0, .pdf = 0
2204_079: .gz = 0, .pdf = 0
1205_008: .gz = 0, .pdf = 0
1710_027: .gz = 0, .pdf = 0
1912_023: .gz = 134, .pdf = 134
1801_008: .gz = 106, .pdf = 106
1004_003: .gz = 310, .pdf = 310
2203_015: .gz = 0, .pdf = 0
2409_095: .gz = 0, .pdf = 0
1810_033: .gz = 0, .pdf = 0
2112_024: .gz = 0, .pdf = 0
2304_034: .gz = 0, .pdf = 0
1508_002: .gz = 258, .pdf = 258
1703_019: .gz = 0, .pdf = 0
0508_002: .gz = 243, .pdf = 243
2309_049: .gz = 0, .pdf = 0
2009_055: .gz = 0, .pdf = 0
2009_048: .gz = 0, .pdf = 0
2008_014: .gz = 0, .pdf = 0
2103_039: .gz = 0, .pdf = 0
2206_068: .gz = 0, .pdf = 0
1909_016: .gz = 224, .pdf = 224
2407_013: .gz = 0, .pdf = 0
1909_029: .gz = 206, .pdf = 206
1109_008: .gz = 0, .pdf = 0
2003_015: .gz = 175, .pdf = 175
2401_020: .gz = 0, .pdf = 0
1107_007: .gz = 0, .pdf = 0
1803_001: .gz = 228, .pdf = 228
1110_007: .gz = 0, .pdf = 0
1802_007: .gz = 141, .pdf = 141
2202_071: .gz = 0, .pdf = 0
2304_007: .gz = 0, .pdf = 0
2402_015: .gz = 0, .pdf = 0
2209_063: .gz = 0, .pdf = 0
0712_003: .gz = 0, .pdf = 0
2106_034: .gz = 0, .pdf = 0
1510_017: .gz = 0, .pdf = 0
2102_002: .gz = 123, .pdf = 123
2403_054: .gz = 0, .pdf = 0
2410_104: .gz = 0, .pdf = 0
2006_002: .gz = 290, .pdf = 290
2108_074: .gz = 0, .pdf = 0
2102_050: .gz = 0, .pdf = 0
2211_086: .gz = 0, .pdf = 0
2403_128: .gz = 0, .pdf = 0
1701_012: .gz = 0, .pdf = 0
1802_026: .gz = 0, .pdf = 0
1407_001: .gz = 377, .pdf = 377
1305_011: .gz = 0, .pdf = 0
1807_004: .gz = 188, .pdf = 188
2304_026: .gz = 0, .pdf = 0
2210_031: .gz = 0, .pdf = 0
2106_020: .gz = 0, .pdf = 0
1802_017: .gz = 0, .pdf = 0
2006_050: .gz = 174, .pdf = 174
2001_013: .gz = 236, .pdf = 236
2304_017: .gz = 0, .pdf = 0
2406_068: .gz = 0, .pdf = 0
2011_001: .gz = 144, .pdf = 144
1002_005: .gz = 0, .pdf = 0
2401_026: .gz = 0, .pdf = 0
2311_068: .gz = 0, .pdf = 0
2002_015: .gz = 232, .pdf = 232
2106_007: .gz = 0, .pdf = 0
2009_045: .gz = 0, .pdf = 0
2409_040: .gz = 0, .pdf = 0
2011_038: .gz = 0, .pdf = 0
2309_092: .gz = 0, .pdf = 0
1010_002: .gz = 534, .pdf = 534
2403_096: .gz = 0, .pdf = 0
2409_033: .gz = 0, .pdf = 0
2005_001: .gz = 282, .pdf = 282
2411_034: .gz = 0, .pdf = 0
2004_006: .gz = 280, .pdf = 280
2210_013: .gz = 0, .pdf = 0
2106_026: .gz = 0, .pdf = 0
1509_012: .gz = 0, .pdf = 0
1111_004: .gz = 92, .pdf = 92
2009_011: .gz = 0, .pdf = 0
2008_043: .gz = 0, .pdf = 0
1709_022: .gz = 0, .pdf = 0
2007_053: .gz = 0, .pdf = 0
2401_112: .gz = 0, .pdf = 0
2404_107: .gz = 0, .pdf = 0
2103_027: .gz = 0, .pdf = 0
2005_038: .gz = 157, .pdf = 157
1605_008: .gz = 240, .pdf = 240
1607_015: .gz = 0, .pdf = 0
2408_002: .gz = 94, .pdf = 94
1706_023: .gz = 0, .pdf = 0
1804_024: .gz = 0, .pdf = 0
2107_027: .gz = 0, .pdf = 0
1001_001: .gz = 849, .pdf = 849
2408_050: .gz = 0, .pdf = 0
2306_070: .gz = 0, .pdf = 0
2206_087: .gz = 0, .pdf = 0
2201_024: .gz = 0, .pdf = 0
0909_004: .gz = 182, .pdf = 182
2103_047: .gz = 0, .pdf = 0
2411_007: .gz = 15, .pdf = 15
1912_004: .gz = 286, .pdf = 286
2104_054: .gz = 0, .pdf = 0
1902_005: .gz = 197, .pdf = 197
2407_077: .gz = 0, .pdf = 0
2211_017: .gz = 0, .pdf = 0
2306_058: .gz = 0, .pdf = 0
2012_015: .gz = 0, .pdf = 0
1506_001: .gz = 452, .pdf = 452
2408_084: .gz = 0, .pdf = 0
2410_082: .gz = 0, .pdf = 0
2111_010: .gz = 0, .pdf = 0
2309_034: .gz = 0, .pdf = 0
2209_019: .gz = 0, .pdf = 0
1809_004: .gz = 231, .pdf = 231
2201_006: .gz = 0, .pdf = 0
2405_104: .gz = 0, .pdf = 0
2411_026: .gz = 0, .pdf = 0
2312_027: .gz = 0, .pdf = 0
2303_062: .gz = 0, .pdf = 0
2007_016: .gz = 228, .pdf = 228
2411_017: .gz = 0, .pdf = 0
2309_020: .gz = 0, .pdf = 0
2406_090: .gz = 0, .pdf = 0
1604_006: .gz = 218, .pdf = 218
2404_049: .gz = 0, .pdf = 0
1805_006: .gz = 188, .pdf = 188
1909_030: .gz = 185, .pdf = 185
1405_012: .gz = 0, .pdf = 0
2103_078: .gz = 0, .pdf = 0
2108_044: .gz = 0, .pdf = 0
1704_012: .gz = 0, .pdf = 0
2311_090: .gz = 0, .pdf = 0
2202_057: .gz = 0, .pdf = 0
2402_031: .gz = 0, .pdf = 0
1909_022: .gz = 234, .pdf = 234
2309_007: .gz = 0, .pdf = 0
1903_009: .gz = 190, .pdf = 190
2406_087: .gz = 0, .pdf = 0
1810_021: .gz = 0, .pdf = 0
2307_054: .gz = 0, .pdf = 0
2204_037: .gz = 0, .pdf = 0
2311_087: .gz = 0, .pdf = 0
1204_001: .gz = 502, .pdf = 502
2309_026: .gz = 0, .pdf = 0
2407_121: .gz = 0, .pdf = 0
2304_053: .gz = 0, .pdf = 0
2312_078: .gz = 0, .pdf = 0
2308_079: .gz = 0, .pdf = 0
2002_031: .gz = 136, .pdf = 136
2211_036: .gz = 0, .pdf = 0
2310_054: .gz = 0, .pdf = 0
1301_010: .gz = 0, .pdf = 0
2103_074: .gz = 0, .pdf = 0
2408_108: .gz = 0, .pdf = 0
2102_042: .gz = 0, .pdf = 0
2301_031: .gz = 0, .pdf = 0
2307_096: .gz = 0, .pdf = 0
1106_002: .gz = 502, .pdf = 502
2403_002: .gz = 83, .pdf = 83
2306_060: .gz = 0, .pdf = 0
2006_042: .gz = 235, .pdf = 235
9710_001: .gz = 2000, .pdf = 2000
1309_011: .gz = 0, .pdf = 0
2403_050: .gz = 0, .pdf = 0
1402_006: .gz = 253, .pdf = 253
1410_005: .gz = 181, .pdf = 181
2407_055: .gz = 0, .pdf = 0
2407_048: .gz = 0, .pdf = 0
1612_014: .gz = 0, .pdf = 0
1712_019: .gz = 0, .pdf = 0
1105_007: .gz = 0, .pdf = 0
2405_082: .gz = 0, .pdf = 0
2404_092: .gz = 0, .pdf = 0
2306_029: .gz = 0, .pdf = 0
2009_058: .gz = 0, .pdf = 0
2208_064: .gz = 0, .pdf = 0
1403_013: .gz = 0, .pdf = 0
2208_079: .gz = 0, .pdf = 0
1908_003: .gz = 252, .pdf = 252
1910_003: .gz = 285, .pdf = 285
0910_005: .gz = 0, .pdf = 0
2011_064: .gz = 0, .pdf = 0
2403_084: .gz = 0, .pdf = 0
1310_012: .gz = 0, .pdf = 0
2204_014: .gz = 0, .pdf = 0
2303_101: .gz = 0, .pdf = 0
2105_015: .gz = 0, .pdf = 0
2205_049: .gz = 0, .pdf = 0
1706_004: .gz = 295, .pdf = 295
2410_165: .gz = 0, .pdf = 0
2301_013: .gz = 0, .pdf = 0
2312_074: .gz = 0, .pdf = 0
1908_018: .gz = 168, .pdf = 168
2111_046: .gz = 0, .pdf = 0
1910_018: .gz = 183, .pdf = 183
2401_016: .gz = 0, .pdf = 0
2401_029: .gz = 0, .pdf = 0
2008_054: .gz = 0, .pdf = 0
1210_005: .gz = 433, .pdf = 433
2409_021: .gz = 0, .pdf = 0
2209_033: .gz = 0, .pdf = 0
1912_003: .gz = 306, .pdf = 306
1811_015: .gz = 75, .pdf = 75
2408_113: .gz = 0, .pdf = 0
2408_042: .gz = 0, .pdf = 0
2203_107: .gz = 0, .pdf = 0
2009_059: .gz = 0, .pdf = 0
1912_018: .gz = 186, .pdf = 186
2406_080: .gz = 0, .pdf = 0
2106_016: .gz = 0, .pdf = 0
2212_079: .gz = 0, .pdf = 0
2411_053: .gz = 0, .pdf = 0
2404_034: .gz = 0, .pdf = 0
1503_007: .gz = 253, .pdf = 253
2211_032: .gz = 0, .pdf = 0
2007_030: .gz = 153, .pdf = 153
1409_016: .gz = 0, .pdf = 0
1911_001: .gz = 259, .pdf = 259
2407_045: .gz = 0, .pdf = 0
2104_002: .gz = 104, .pdf = 104
0907_004: .gz = 9, .pdf = 9
1904_041: .gz = 0, .pdf = 0
2404_020: .gz = 0, .pdf = 0
2403_110: .gz = 0, .pdf = 0
2210_055: .gz = 0, .pdf = 0
2104_050: .gz = 0, .pdf = 0
2210_048: .gz = 0, .pdf = 0
2403_123: .gz = 0, .pdf = 0
1510_012: .gz = 0, .pdf = 0
1503_017: .gz = 0, .pdf = 0
2201_056: .gz = 0, .pdf = 0
9801_001: .gz = 1713, .pdf = 1713
2410_163: .gz = 0, .pdf = 0
1911_038: .gz = 73, .pdf = 73
2103_044: .gz = 0, .pdf = 0
2402_107: .gz = 0, .pdf = 0
2404_007: .gz = 0, .pdf = 0
2009_060: .gz = 0, .pdf = 0
2109_052: .gz = 0, .pdf = 0
2209_028: .gz = 0, .pdf = 0
2306_051: .gz = 0, .pdf = 0
2107_044: .gz = 0, .pdf = 0
2410_071: .gz = 0, .pdf = 0
1803_025: .gz = 0, .pdf = 0
2112_040: .gz = 0, .pdf = 0
2309_053: .gz = 0, .pdf = 0
2209_076: .gz = 0, .pdf = 0
2112_033: .gz = 0, .pdf = 0
2207_034: .gz = 0, .pdf = 0
1801_001: .gz = 397, .pdf = 397
2403_065: .gz = 0, .pdf = 0
2204_043: .gz = 0, .pdf = 0
2404_026: .gz = 0, .pdf = 0
1508_006: .gz = 18, .pdf = 18
2305_054: .gz = 0, .pdf = 0
1406_008: .gz = 0, .pdf = 0
2307_002: .gz = 115, .pdf = 115
2401_051: .gz = 0, .pdf = 0
2409_104: .gz = 0, .pdf = 0
2207_020: .gz = 0, .pdf = 0
2307_050: .gz = 0, .pdf = 0
1312_005: .gz = 233, .pdf = 233
2003_049: .gz = 133, .pdf = 133
2312_044: .gz = 0, .pdf = 0
0408_001: .gz = 1209, .pdf = 1209
1907_023: .gz = 0, .pdf = 0
2301_077: .gz = 0, .pdf = 0
2001_011: .gz = 226, .pdf = 226
1408_010: .gz = 0, .pdf = 0
1109_001: .gz = 673, .pdf = 673
2207_007: .gz = 0, .pdf = 0
1903_027: .gz = 0, .pdf = 0
2307_084: .gz = 0, .pdf = 0
2108_066: .gz = 0, .pdf = 0
1311_008: .gz = 183, .pdf = 183
2210_045: .gz = 0, .pdf = 0
2309_016: .gz = 0, .pdf = 0
2205_034: .gz = 0, .pdf = 0
1905_005: .gz = 235, .pdf = 235
2306_022: .gz = 0, .pdf = 0
2005_025: .gz = 254, .pdf = 254
2102_006: .gz = 14, .pdf = 14
2403_113: .gz = 0, .pdf = 0
2304_030: .gz = 0, .pdf = 0
2403_042: .gz = 0, .pdf = 0
0908_002: .gz = 660, .pdf = 660
2310_050: .gz = 0, .pdf = 0
2303_013: .gz = 0, .pdf = 0
1512_017: .gz = 0, .pdf = 0
1706_003: .gz = 290, .pdf = 290
2010_071: .gz = 0, .pdf = 0
2108_005: .gz = 33, .pdf = 33
2006_006: .gz = 249, .pdf = 249
2207_026: .gz = 0, .pdf = 0
0903_004: .gz = 0, .pdf = 0
2205_020: .gz = 0, .pdf = 0
2308_037: .gz = 0, .pdf = 0
2305_011: .gz = 0, .pdf = 0
2211_012: .gz = 0, .pdf = 0
1401_013: .gz = 0, .pdf = 0
2410_147: .gz = 0, .pdf = 0
1706_018: .gz = 0, .pdf = 0
2407_112: .gz = 0, .pdf = 0
2401_022: .gz = 0, .pdf = 0
2203_092: .gz = 0, .pdf = 0
2111_035: .gz = 0, .pdf = 0
2310_084: .gz = 0, .pdf = 0
2205_007: .gz = 0, .pdf = 0
9808_001: .gz = 1798, .pdf = 1798
2206_008: .gz = 0, .pdf = 0
2405_071: .gz = 0, .pdf = 0
1010_006: .gz = 0, .pdf = 0
2106_030: .gz = 0, .pdf = 0
2410_167: .gz = 0, .pdf = 0
1710_005: .gz = 255, .pdf = 255
2008_002: .gz = 102, .pdf = 102
2208_037: .gz = 0, .pdf = 0
2205_026: .gz = 0, .pdf = 0
2107_061: .gz = 0, .pdf = 0
2106_022: .gz = 0, .pdf = 0
2008_050: .gz = 0, .pdf = 0
2409_082: .gz = 0, .pdf = 0
2407_070: .gz = 0, .pdf = 0
2310_059: .gz = 0, .pdf = 0
2408_006: .gz = 17, .pdf = 17
2406_115: .gz = 0, .pdf = 0
2402_092: .gz = 0, .pdf = 0
9205_001: .gz = 236, .pdf = 236
2410_133: .gz = 0, .pdf = 0
1806_020: .gz = 0, .pdf = 0
2110_023: .gz = 0, .pdf = 0
1605_001: .gz = 443, .pdf = 443
2407_058: .gz = 0, .pdf = 0
2410_057: .gz = 0, .pdf = 0
2311_115: .gz = 0, .pdf = 0
2203_034: .gz = 0, .pdf = 0
2301_055: .gz = 0, .pdf = 0
2301_048: .gz = 0, .pdf = 0
2310_110: .gz = 0, .pdf = 0
2104_042: .gz = 0, .pdf = 0
2307_065: .gz = 0, .pdf = 0
2012_049: .gz = 0, .pdf = 0
2406_086: .gz = 0, .pdf = 0
2406_008: .gz = 0, .pdf = 0
2310_123: .gz = 0, .pdf = 0
2411_030: .gz = 0, .pdf = 0
2203_020: .gz = 0, .pdf = 0
1803_014: .gz = 0, .pdf = 0
2212_037: .gz = 0, .pdf = 0
2311_086: .gz = 0, .pdf = 0
2404_053: .gz = 0, .pdf = 0
2311_008: .gz = 0, .pdf = 0
1312_003: .gz = 351, .pdf = 351
2110_061: .gz = 0, .pdf = 0
2003_034: .gz = 136, .pdf = 136
2004_023: .gz = 248, .pdf = 248
2203_007: .gz = 0, .pdf = 0
1806_026: .gz = 0, .pdf = 0
1303_010: .gz = 0, .pdf = 0
